39, State-gov, Bachelors,13, Never-married, Adm-clerical, Not-in-family, White, Male,2174,0,40, United-States, <=50K
31, State-gov, Some-college,10, Never-married, Other-service, Not-in-family, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
37, State-gov, Assoc-acdm,12, Divorced, Protective-serv, Not-in-family, Black, Male,0,0,38, United-States, <=50K
53, State-gov, Doctorate,16, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
45, Private, 7th-8th,4, Divorced, Machine-op-inspct, Not-in-family, Black, Female,0,0,35, United-States, <=50K
33, Private, HS-grad,9, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,50, United-States, <=50K
33, State-gov, Masters,14, Married-civ-spouse, Protective-serv, Husband, Black, Male,0,0,40, United-States, <=50K
35, Private, HS-grad,9, Divorced, Handlers-cleaners, Not-in-family, White, Male,0,0,25, United-States, <=50K
60, Self-emp-not-inc, HS-grad,9, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,40, United-States, <=50K
21, Private, Some-college,10, Never-married, Sales, Own-child, White, Female,0,0,20, United-States, <=50K
38, Private, 10th,6, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,45, United-States, <=50K
40, Private, Assoc-voc,11, Divorced, Craft-repair, Unmarried, White, Female,0,0,40, United-States, <=50K
40, Private, Some-college,10, Married-civ-spouse, Sales, Wife, White, Female,0,0,40, United-States, >50K
44, Self-emp-not-inc, Prof-school,15, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,70, United-States, >50K
27, Private, Some-college,10, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, United-States, <=50K
34, Self-emp-not-inc, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,55, United-States, >50K
20, Private, Some-college,10, Never-married, Prof-specialty, Own-child, White, Male,0,0,25, United-States, <=50K
49, Local-gov, Some-college,10, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,40, United-States, <=50K
37, Private, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, United-States, >50K
52, Private, 10th,6, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,30, United-States, >50K
46, Private, Some-college,10, Married-civ-spouse, Machine-op-inspct, Husband, Black, Male,0,0,40, United-States, <=50K
20, Private, Some-college,10, Never-married, Machine-op-inspct, Not-in-family, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
43, Private, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
46, Local-gov, Bachelors,13, Divorced, Adm-clerical, Not-in-family, White, Female,99999,0,40, United-States, >50K
25, State-gov, Some-college,10, Married-civ-spouse, Other-service, Wife, White, Female,0,0,15, United-States, <=50K
48, Private, Bachelors,13, Divorced, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States, <=50K
36, Local-gov, Some-college,10, Divorced, Protective-serv, Unmarried, White, Male,0,0,55, United-States, <=50K
37, Private, HS-grad,9, Divorced, Craft-repair, Not-in-family, White, Male,14344,0,40, United-States, >50K
18, Private, Some-college,10, Never-married, Prof-specialty, Own-child, White, Male,0,0,60, United-States, <=50K
42, Private, Masters,14, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, United-States, >50K
60, Private, Assoc-acdm,12, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,24, United-States, <=50K
37, Self-emp-inc, Some-college,10, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,55, United-States, >50K
44, Local-gov, Assoc-acdm,12, Divorced, Tech-support, Not-in-family, Black, Male,0,0,40, United-States, <=50K
32, Private, 10th,6, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
29, Private, Bachelors,13, Never-married, Adm-clerical, Own-child, White, Female,0,0,40, Portugal, <=50K
42, Local-gov, Masters,14, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,35, United-States, >50K
17, Private, 11th,7, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,12, United-States, <=50K
41, Private, 12th,8, Married-civ-spouse, Other-service, Wife, White, Female,0,0,10, United-States, <=50K
34, Private, Some-college,10, Married-civ-spouse, Exec-managerial, Wife, White, Female,0,1887,40, United-States, >50K
56, Private, 10th,6, Separated, Other-service, Unmarried, White, Female,0,0,32, United-States, <=50K
28, Private, Some-college,10, Never-married, Adm-clerical, Own-child, White, Male,0,0,40, United-States, <=50K
28, Self-emp-not-inc, 11th,7, Never-married, Sales, Own-child, White, Male,0,0,40, United-States, <=50K
19, Private, 7th-8th,4, Never-married, Transport-moving, Unmarried, White, Male,0,0,25, Guatemala, <=50K
49, Federal-gov, Some-college,10, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, United-States, >50K
36, Self-emp-not-inc, Some-college,10, Married-civ-spouse, Other-service, Wife, White, Female,0,0,50, United-States, <=50K
25, Private, Some-college,10, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,35, United-States, <=50K
42, Private, Bachelors,13, Divorced, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States, <=50K
47, Self-emp-not-inc, Prof-school,15, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1977,50, United-States, >50K
26, Private, Some-college,10, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,40, United-States, <=50K
35, Private, Some-college,10, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,58, United-States, <=50K
37, Private, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,45, United-States, <=50K
39, Local-gov, HS-grad,9, Never-married, Protective-serv, Own-child, Amer-Indian-Eskimo, Male,4650,0,48, United-States, <=50K
42, Private, HS-grad,9, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,35, United-States, >50K
41, Private, Some-college,10, Divorced, Other-service, Not-in-family, White, Female,0,0,36, United-States, >50K
23, Private, Some-college,10, Divorced, Other-service, Own-child, White, Female,0,0,24, United-States, <=50K
31, Federal-gov, HS-grad,9, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, United-States, <=50K
36, Local-gov, Some-college,10, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,57, United-States, >50K
20, Private, Some-college,10, Never-married, Prof-specialty, Unmarried, White, Female,0,0,25, United-States, <=50K
36, Private, Some-college,10, Never-married, Machine-op-inspct, Unmarried, White, Male,0,0,45, United-States, <=50K
50, Private, HS-grad,9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,50, United-States, >50K
37, Private, HS-grad,9, Never-married, Machine-op-inspct, Own-child, White, Male,0,0,40, United-States, <=50K
25, Private, Bachelors,13, Never-married, Farming-fishing, Own-child, White, Male,27828,0,50, United-States, >50K
39, Private, Some-college,10, Divorced, Other-service, Unmarried, White, Female,0,0,60, United-States, <=50K
32, Private, HS-grad,9, Married-civ-spouse, Farming-fishing, Wife, White, Female,0,0,40, United-States, <=50K
59, Private, Some-college,10, Widowed, Adm-clerical, Not-in-family, White, Female,0,0,35, United-States, <=50K
29, Private, Bachelors,13, Married-civ-spouse, Craft-repair, Husband, White, Male,3411,0,45, United-States, <=50K
50, Private, HS-grad,9, Married-civ-spouse, Transport-moving, Husband, Black, Male,0,0,40, United-States, <=50K
42, Private, Assoc-voc,11, Married-civ-spouse, Sales, Husband, White, Male,0,0,37, United-States, <=50K
32, Private, Some-college,10, Divorced, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States, <=50K
48, Private, Assoc-acdm,12, Married-civ-spouse, Sales, Husband, White, Male,0,1902,40, United-States, >50K
20, Private, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,3781,0,35, United-States, <=50K
50, Self-emp-not-inc, 10th,6, Divorced, Craft-repair, Not-in-family, White, Male,0,0,45, United-States, <=50K
18, Private, Some-college,10, Never-married, Craft-repair, Not-in-family, White, Male,0,0,30, United-States, <=50K
60, Private, Masters,14, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,50, United-States, <=50K
60, Private, Some-college,10, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
42, Local-gov, Masters,14, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,22, United-States, <=50K
49, Private, HS-grad,9, Divorced, Other-service, Unmarried, White, Female,0,0,35, United-States, <=50K
35, Self-emp-inc, Some-college,10, Married-civ-spouse, Sales, Wife, White, Female,0,0,40, United-States, <=50K
30, Self-emp-not-inc, Assoc-acdm,12, Married-civ-spouse, Sales, Husband, White, Male,0,0,60, Iran, <=50K
59, Private, Some-college,10, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
24, Self-emp-inc, HS-grad,9, Never-married, Other-service, Not-in-family, Black, Male,13550,0,50, United-States, >50K
55, Private, Assoc-acdm,12, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
19, Private, HS-grad,9, Never-married, Adm-clerical, Own-child, White, Female,0,0,20, United-States, <=50K
39, Private, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
48, Private, Some-college,10, Divorced, Exec-managerial, Unmarried, White, Female,0,0,40, United-States, <=50K
44, Private, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,7688,0,40, United-States, >50K
21, Private, Some-college,10, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,30, United-States, <=50K
23, Private, Bachelors,13, Never-married, Tech-support, Own-child, Black, Male,0,0,40, United-States, <=50K
22, Private, Some-college,10, Never-married, Other-service, Own-child, White, Male,0,0,30, United-States, <=50K
55, Self-emp-not-inc, Masters,14, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,55, United-States, >50K
19, Private, Some-college,10, Never-married, Sales, Not-in-family, White, Female,0,0,40, United-States, <=50K
23, Private, Some-college,10, Never-married, Handlers-cleaners, Not-in-family, White, Male,0,0,25, United-States, <=50K
46, Private, HS-grad,9, Married-civ-spouse, Transport-moving, Husband, White, Male,15024,0,44, United-States, >50K
23, Private, Bachelors,13, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,23, United-States, <=50K
47, Self-emp-inc, Masters,14, Married-civ-spouse, Exec-managerial, Husband, White, Male,15024,0,50, United-States, >50K
23, Private, Some-college,10, Never-married, Sales, Own-child, White, Female,0,0,15, United-States, <=50K
42, Private, Some-college,10, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States, >50K
22, State-gov, Bachelors,13, Never-married, Adm-clerical, Own-child, White, Female,0,0,10, United-States, <=50K
18, Private, HS-grad,9, Never-married, Adm-clerical, Own-child, White, Male,0,0,20, United-States, <=50K
37, Private, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1977,50, United-States, >50K
34, Private, 9th,5, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, United-States, <=50K
30, Private, Assoc-acdm,12, Separated, Other-service, Unmarried, White, Female,0,0,40, United-States, <=50K
62, Self-emp-not-inc, Some-college,10, Widowed, Farming-fishing, Unmarried, White, Female,0,0,50, United-States, <=50K
51, Private, Some-college,10, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, United-States, <=50K
34, Private, HS-grad,9, Married-civ-spouse, Other-service, Husband, Black, Male,0,0,30, United-States, <=50K
28, Self-emp-not-inc, Masters,14, Never-married, Prof-specialty, Own-child, White, Male,0,0,40, United-States, <=50K
56, Private, 10th,6, Never-married, Handlers-cleaners, Not-in-family, White, Male,0,0,40, United-States, <=50K
46, Private, HS-grad,9, Divorced, Tech-support, Not-in-family, White, Female,0,0,30, United-States, <=50K
46, Private, Some-college,10, Married-civ-spouse, Tech-support, Husband, White, Male,0,1887,45, United-States, >50K
23, Local-gov, Some-college,10, Married-spouse-absent, Adm-clerical, Own-child, White, Female,0,0,40, Guatemala, <=50K
33, Private, Bachelors,13, Married-civ-spouse, Adm-clerical, Wife, Black, Female,0,0,30, United-States, <=50K
27, Private, HS-grad,9, Never-married, Other-service, Own-child, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
21, Private, Some-college,10, Never-married, Adm-clerical, Own-child, Black, Female,0,0,20, United-States, <=50K
18, Private, HS-grad,9, Never-married, Prof-specialty, Own-child, White, Male,0,0,60, United-States, <=50K
36, Private, 5th-6th,3, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,7298,0,40, Mexico, >50K
37, Local-gov, Bachelors,13, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,36, United-States, <=50K
39, Local-gov, 11th,7, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States, <=50K
36, Private, HS-grad,9, Married-civ-spouse, Transport-moving, Husband, White, Male,7298,0,60, United-States, >50K
24, Private, Assoc-acdm,12, Never-married, Craft-repair, Not-in-family, White, Male,2354,0,40, United-States, <=50K
26, Private, Assoc-acdm,12, Never-married, Exec-managerial, Own-child, Black, Female,0,0,40, United-States, <=50K
37, Private, HS-grad,9, Divorced, Sales, Not-in-family, White, Female,0,0,60, United-States, <=50K
34, Private, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, United-States, <=50K
33, Private, HS-grad,9, Divorced, Exec-managerial, Unmarried, White, Female,0,0,40, United-States, <=50K
33, Self-emp-not-inc, HS-grad,9, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,30, United-States, <=50K
20, Private, HS-grad,9, Never-married, Sales, Own-child, White, Female,0,0,8, Mexico, <=50K
26, Private, Some-college,10, Divorced, Adm-clerical, Unmarried, White, Female,0,0,38, United-States, <=50K
47, Private, HS-grad,9, Married-civ-spouse, Adm-clerical, Wife, White, Female,0,0,20, United-States, >50K
17, Private, 11th,7, Never-married, Sales, Own-child, White, Female,0,0,20, United-States, <=50K
53, Private, Assoc-voc,11, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1485,40, United-States, <=50K
31, Private, Some-college,10, Divorced, Sales, Own-child, White, Female,0,0,35, United-States, <=50K
34, Private, 11th,7, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
23, Private, 5th-6th,3, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, Mexico, <=50K
39, Private, Bachelors,13, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,45, United-States, >50K
22, Private, HS-grad,9, Never-married, Prof-specialty, Own-child, White, Female,0,0,40, United-States, <=50K
21, Private, Some-college,10, Never-married, Adm-clerical, Own-child, White, Female,0,0,20, United-States, <=50K
40, Private, HS-grad,9, Never-married, Adm-clerical, Unmarried, Black, Female,0,0,35, United-States, <=50K
54, Local-gov, Masters,14, Married-civ-spouse, Adm-clerical, Husband, White, Male,7298,0,40, United-States, >50K
32, Federal-gov, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,2002,40, Iran, <=50K
29, Local-gov, HS-grad,9, Married-civ-spouse, Other-service, Wife, White, Female,2635,0,40, United-States, <=50K
68, Private, Some-college,10, Never-married, Prof-specialty, Unmarried, Black, Female,0,0,40, United-States, <=50K
27, Local-gov, Bachelors,13, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,45, United-States, >50K
54, Private, Some-college,10, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,40, United-States, >50K
23, Private, HS-grad,9, Divorced, Priv-house-serv, Unmarried, White, Female,0,0,40, United-States, <=50K
38, Private, Masters,14, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,48, United-States, >50K
54, Private, HS-grad,9, Married-civ-spouse, Other-service, Wife, White, Female,0,0,35, United-States, <=50K
21, Private, Some-college,10, Never-married, Prof-specialty, Own-child, Asian-Pac-Islander, Male,0,1974,40, United-States, <=50K
40, Private, Assoc-voc,11, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,42, United-States, <=50K
19, Private, 10th,6, Never-married, Other-service, Not-in-family, White, Female,0,0,40, United-States, <=50K
21, Private, HS-grad,9, Never-married, Prof-specialty, Other-relative, White, Male,0,0,60, United-States, <=50K
35, Private, Bachelors,13, Married-civ-spouse, Adm-clerical, Wife, Black, Female,0,0,40, United-States, <=50K
39, Private, Some-college,10, Never-married, Adm-clerical, Own-child, White, Female,2174,0,45, United-States, <=50K
38, Private, HS-grad,9, Never-married, Other-service, Unmarried, White, Male,0,1408,40, United-States, <=50K
41, Private, 12th,8, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, United-States, >50K
26, Private, Some-college,10, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
35, Private, HS-grad,9, Divorced, Other-service, Not-in-family, White, Female,0,0,45, United-States, <=50K
70, Self-emp-not-inc, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,25, United-States, <=50K
45, Private, 10th,6, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, <=50K
83, Private, HS-grad,9, Widowed, Protective-serv, Not-in-family, White, Male,0,0,55, United-States, <=50K
59, Private, HS-grad,9, Separated, Other-service, Not-in-family, White, Female,0,0,40, United-States, <=50K
18, Private, 9th,5, Never-married, Other-service, Own-child, Black, Male,0,0,15, United-States, <=50K
31, Private, HS-grad,9, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, United-States, <=50K
43, Private, Masters,14, Married-civ-spouse, Prof-specialty, Wife, White, Female,0,0,45, United-States, >50K
24, Local-gov, Bachelors,13, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, <=50K
33, Private, Assoc-voc,11, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,50, United-States, <=50K
48, Local-gov, Masters,14, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,52, United-States, <=50K
27, Private, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Dominican-Republic, <=50K
41, Private, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
25, Private, HS-grad,9, Married-civ-spouse, Other-service, Wife, White, Female,0,0,25, Mexico, <=50K
53, Private, HS-grad,9, Divorced, Transport-moving, Not-in-family, White, Male,0,0,40, United-States, >50K
66, Self-emp-not-inc, Prof-school,15, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, United-States, <=50K
31, Private, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
30, State-gov, Bachelors,13, Married-spouse-absent, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States, <=50K
22, Private, HS-grad,9, Divorced, Transport-moving, Not-in-family, White, Male,0,0,40, United-States, <=50K
47, Self-emp-inc, Bachelors,13, Married-civ-spouse, Sales, Husband, White, Male,15024,0,60, United-States, >50K
74, Private, HS-grad,9, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
37, Private, Some-college,10, Married-civ-spouse, Adm-clerical, Husband, Black, Male,0,1485,70, United-States, >50K
35, Self-emp-not-inc, Some-college,10, Separated, Farming-fishing, Not-in-family, White, Male,4101,0,60, United-States, <=50K
51, Self-emp-not-inc, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1672,70, United-States, <=50K
40, Private, Some-college,10, Separated, Other-service, Not-in-family, White, Female,0,0,40, United-States, <=50K
51, Local-gov, Doctorate,16, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1887,40, United-States, >50K
26, Private, 10th,6, Married-civ-spouse, Handlers-cleaners, Wife, White, Female,0,0,40, United-States, <=50K
53, Private, Assoc-acdm,12, Never-married, Adm-clerical, Unmarried, Black, Female,0,0,40, United-States, <=50K
32, Private, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,3781,0,40, United-States, <=50K
29, Self-emp-not-inc, Some-college,10, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,40, South, <=50K
42, Private, HS-grad,9, Separated, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States, <=50K
22, Private, Some-college,10, Never-married, Transport-moving, Not-in-family, White, Male,0,0,32, United-States, <=50K
62, Private, HS-grad,9, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,24, United-States, <=50K
33, Private, HS-grad,9, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
21, Private, HS-grad,9, Never-married, Transport-moving, Own-child, Black, Male,0,0,20, United-States, <=50K
46, Local-gov, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,45, United-States, >50K
25, Private, 11th,7, Never-married, Handlers-cleaners, Not-in-family, White, Male,0,0,40, United-States, <=50K
29, Private, 5th-6th,3, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, Mexico, <=50K
29, Federal-gov, Bachelors,13, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,48, United-States, <=50K
33, Private, Doctorate,16, Divorced, Sales, Not-in-family, White, Male,99999,0,60, United-States, >50K
50, Private, Assoc-acdm,12, Divorced, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
22, Private, HS-grad,9, Never-married, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
40, Private, HS-grad,9, Divorced, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
28, Private, HS-grad,9, Married-civ-spouse, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Male,0,0,45, United-States, <=50K
54, Private, HS-grad,9, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, United-States, <=50K
29, Private, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
49, Private, HS-grad,9, Widowed, Machine-op-inspct, Unmarried, Black, Female,0,0,40, United-States, <=50K
46, Private, 11th,7, Widowed, Other-service, Not-in-family, White, Female,0,0,27, El-Salvador, <=50K
71, Self-emp-not-inc, 10th,6, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,8, United-States, <=50K
27, Private, Some-college,10, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,80, United-States, <=50K
56, Private, HS-grad,9, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
64, Private, HS-grad,9, Married-civ-spouse, Tech-support, Husband, Asian-Pac-Islander, Male,0,0,60, Philippines, >50K
23, Private, Some-college,10, Married-civ-spouse, Exec-managerial, Wife, White, Female,0,0,25, United-States, <=50K
36, Private, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
39, Local-gov, Masters,14, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,45, United-States, >50K
26, Private, HS-grad,9, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,40, United-States, <=50K
31, Federal-gov, Assoc-acdm,12, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, United-States, <=50K
36, Private, Bachelors,13, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
43, Private, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
25, Private, Some-college,10, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,50, United-States, <=50K
27, Private, HS-grad,9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
24, Private, 12th,8, Never-married, Sales, Not-in-family, White, Male,0,0,40, United-States, <=50K
50, Self-emp-not-inc, Assoc-acdm,12, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,20, United-States, <=50K
30, Private, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
24, Private, 11th,7, Never-married, Handlers-cleaners, Not-in-family, White, Male,0,0,40, United-States, <=50K
41, Local-gov, Masters,14, Divorced, Prof-specialty, Unmarried, White, Female,7430,0,36, United-States, >50K
29, Private, Some-college,10, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,45, United-States, <=50K
31, Private, Some-college,10, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
54, Private, Some-college,10, Divorced, Exec-managerial, Not-in-family, White, Female,0,0,40, Italy, <=50K
20, Private, 11th,7, Married-civ-spouse, Sales, Other-relative, White, Female,0,0,50, United-States, <=50K
37, Private, HS-grad,9, Never-married, Other-service, Own-child, White, Male,0,0,40, United-States, <=50K
28, Local-gov, HS-grad,9, Never-married, Other-service, Own-child, Black, Male,0,0,30, United-States, <=50K
39, Private, HS-grad,9, Married-civ-spouse, Adm-clerical, Wife, White, Female,0,0,40, United-States, >50K
46, State-gov, Some-college,10, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,40, United-States, <=50K
35, Private, Bachelors,13, Separated, Exec-managerial, Unmarried, White, Female,0,0,42, United-States, <=50K
36, Self-emp-not-inc, Some-college,10, Married-civ-spouse, Sales, Husband, White, Male,99999,0,20, United-States, >50K
34, Private, HS-grad,9, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,25, United-States, <=50K
44, Private, Masters,14, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
34, Self-emp-inc, Bachelors,13, Divorced, Exec-managerial, Not-in-family, White, Male,0,0,50, United-States, <=50K
28, Self-emp-not-inc, HS-grad,9, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, United-States, >50K
38, Self-emp-inc, Prof-school,15, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,45, United-States, >50K
64, Private, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, United-States, >50K
19, Private, Some-college,10, Never-married, Prof-specialty, Own-child, White, Female,0,0,40, United-States, <=50K
35, Private, Bachelors,13, Married-civ-spouse, Sales, Husband, White, Male,0,0,52, United-States, >50K
61, Private, HS-grad,9, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
45, Private, Some-college,10, Divorced, Sales, Unmarried, White, Female,0,0,40, United-States, <=50K
36, Private, HS-grad,9, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, <=50K
34, Private, HS-grad,9, Never-married, Transport-moving, Unmarried, Black, Male,0,0,30, United-States, <=50K
27, Private, Assoc-voc,11, Married-civ-spouse, Sales, Husband, White, Male,0,0,60, United-States, <=50K
22, Private, 10th,6, Never-married, Craft-repair, Unmarried, White, Male,0,0,40, United-States, <=50K
26, Private, Bachelors,13, Never-married, Tech-support, Not-in-family, White, Female,0,0,40, United-States, <=50K
19, Private, 11th,7, Never-married, Other-service, Other-relative, White, Female,0,0,15, United-States, <=50K
36, Private, HS-grad,9, Divorced, Farming-fishing, Not-in-family, White, Male,0,0,40, United-States, <=50K
51, Private, Bachelors,13, Divorced, Exec-managerial, Not-in-family, White, Male,14084,0,50, United-States, >50K
63, Private, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,99999,0,40, United-States, >50K
51, Private, HS-grad,9, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, United-States, <=50K
20, State-gov, Some-college,10, Never-married, Adm-clerical, Own-child, White, Female,0,0,25, United-States, <=50K
42, Self-emp-not-inc, Assoc-voc,11, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, United-States, <=50K
40, Private, Bachelors,13, Never-married, Prof-specialty, Own-child, White, Female,0,0,40, United-States, <=50K
25, Private, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
40, Private, Assoc-voc,11, Divorced, Adm-clerical, Unmarried, White, Female,0,0,50, United-States, <=50K
41, Private, Bachelors,13, Married-civ-spouse, Prof-specialty, Wife, White, Female,0,0,30, United-States, >50K
49, Private, HS-grad,9, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,80, United-States, <=50K
46, Private, HS-grad,9, Separated, Machine-op-inspct, Own-child, Black, Female,0,0,40, United-States, <=50K
